text,label
普通大学生卡里有5000个的一天大学生卡里有5000的一天生活今天简简单单做个虾吃有空给大家回应一下上一篇的一些问题大学生富二代,1
香香的牛肉面来喽今天的早餐长这样手机壁纸壁纸分享红烧牛肉面我的壁纸壁纸壁紙每日壁纸手机壁纸唯美壁纸绝美壁纸送你好看的手机壁纸每一帧都是壁纸个性壁纸,5
迫不及待想告诉你们的洗鞋小妙招别再错误刷鞋子了6个超实用的洗鞋方法让你的鞋子干净如新1帆布鞋发黄白醋牙膏2皮面鞋褶皱处发黑酒精肥皂3雪地靴沾油渍散粉4网面鞋容易刷坏洗衣粉牙膏水5麂皮鞋刷不干净还有水印洗衣液白醋温水6鞋边蹭黑风油精肥皂还有晒白鞋的时候最好裹上纸巾你知道为什么吗暗中观察R洗鞋生活小妙招鞋子发黄怎么办清洁不懂就问干货分享学生党必备小白鞋去污渍女生必看视频薯小红书创作助手,1
全网寻找我的BFF期待已久的本月福利又鲨疯了这次要让我的BFF实现吃鸡自由只要爱吃麦当劳我们就是永远的好朋友BFF揪10位各送500元餐券抽奖时间11月29日12月5日开奖时间12月6日1500麦当劳麦当劳福利宠粉福利麦当劳宠粉BFF吃鸡麦辣鸡翅脆汁鸡麦乐鸡麦麦麦当劳铁粉麦当劳忠实粉丝每天都吃麦当劳麦当劳抽奖免费吃薅羊毛,4
在属于我们的小家被求婚啦从恋爱到结婚收到过他准备了不下百束鲜花家里的鲜花仿佛永远不会凋谢求婚他准备的是我最爱的荔枝玫瑰这次当然是我愿意啦求婚求婚仪式,1
我在等等那个阳光开朗洛小熠等那个温柔善良的凯风等那个孤傲正义的东方末等那个活泼灵动的蓝天画等那个聪明沉稳的百诺等那个坚强忠诚的子耀我在等二代回归等他们重新带上斗龙手环回到原本属于他们的位置我相信他们一定会回归我们现在只能等待我相信官方一定会给他们一个完美的结局我相信六大宝贝龙一定会回归斗龙战士,1
MJ原创创意头像虎AddhaloeffectYHNPlogoTigerlogomysteriousdarkgoldlogologologosimplebackgroundsimplestrokeslinedraftmidjourneyAi绘图头像微信头像头像分享,5
父母断生活费第34天消费蒸了之前薅羊毛的红薯写的小果实际收到很大一个超级甜比平时买到的普通红薯还甜真的好好吃之前买了没锅还想着怎么处理它现在买了锅真的发现吃东西方便很多还在jd买了鸡蛋后面可以煮鸡蛋吃今天广东又突然变冷比我的心情还无常还好我的厚衣服提前洗了生活费大学生生活费,1
JOJO壁纸做自己的治愈者EVA明日香手机壁纸每日壁纸私藏壁纸治愈系壁纸治愈自己壁纸治愈壁纸分享EVA明日香EVA新世纪福音战士IPAD壁纸香党,5
半夜三点被敲醒半夜三点被kuangkuang的敲门声惊醒真的很害怕害怕到不敢出声也不敢去看猫眼整个人都僵硬在床上听到外面是女孩子的声音确实放松了有想开门的念头哪怕听到两个脚步声也没有多想只觉得是敲错门了第二天朋友提醒后才想起来更多的细节也联系了房东房东说查监控独居的女孩们晚上千万别开门不论是什么借口都不能开门不管外面是女人小孩老人只有确定自己绝对安全的情况才能去帮助别人独居生活独居女孩情侣同居女性安全独居半夜陌生人敲门陌生人敲门独居独居安全,1
我想这就是live图的意义啊啊啊啊啊浏阳烟花绝美比这美一百倍一千倍这才是live图的意义浏阳烟花,5
哆啦A梦或许还记得当年那个约定吧欢迎取图多啦a梦二次创作原创竹蜻蜓约定假日citywork每日壁纸遇见美好,5
增城区新塘承包工厂饭堂新塘付款承包食堂广州新塘很棒的饭堂承包公司元满意度高的食堂承包增城区员工工作餐食堂承包给员工天天吃饱吃好3菜一汤4菜一汤新塘饭堂承包广州增城区附近食堂承包,1
如何确认娃在学校没有被霸凌十分赞同答主观点与幼儿交流不要用诱导性话术这么小的娃他分不清幻想和现实一个监控足以澄清亲子教育家庭教育经验分享父母与孩子幼儿园孩子教育校园霸凌校园生活校园安全孩子被欺负孩子,1
手机半夜死机了强制关机发了短信给了前任手机第二次黑屏了摸索着强制关机试了试发了短信给我的紧急联络人大半夜的好尴尬12是不是很多这个毛病怎么办ios苹果手机手机黑屏,1
手机壁纸梵高系列白云星星490送你好看的手机壁纸白云星星星空星空摄影每日壁纸手机壁纸壁纸全屏壁纸高清壁纸神仙壁纸可爱壁纸壁纸分享iphone壁纸华为壁纸梵高致敬梵高蓝色蓝色系,5
打工人一周的精神状态太真实了汤姆和杰瑞猫和老鼠艾特你想艾特的人打工人精神状态精神状态打工人内容过于真实,1
从哪些方面可以看出现在的年轻人活得很累只有晚上时间是自己的舍不得睡看到这句瞬间泪崩管理层能体谅到年轻人的苦挺难得的大多数都是张口就来你们这点苦算什么我都经历过当代年轻人当代年轻人的现状当代年轻人的烦恼焦虑生活人间真实今日话题,1
whisperingthroughtheleaves秋日私语审美积累壁纸摄影,5
新加入小紅書回顧一下今年部份東箱精品乌龟日常乌龟龟龟养龟日记小乌龟养龟养龟日常东部箱龟箱龟寵物我家宠物好可爱,1
十二月日历壁纸真快又一年过完了粉丝宝宝要求的浅色版本图四图五自取用一张照片开启冬天的故事笔记灵感原创壁纸iphone壁纸天儿的壁纸日历壁纸壁纸分享十二月日历壁纸十二月壁纸手机壁纸圣诞壁纸冬日壁纸天儿呀,5
小猪佩奇搞笑配音视频搞笑配音小猪佩奇小猪佩奇搞笑配音沙雕搞笑搞笑日常,2
一定会上岸的25天冷了好想喝妈妈炖的汤首考倒计时加油加油火漆治愈火漆火漆配色,1
小羊的学习日常风雨总会来临风雨总会过去风雨过后是阳光明媚学习打卡学习日常,1
既然办公室不让养宠物那我悄咪咪带棵树去文章后图有上新一批噢家居薯,1
十字绣墙看着就能满心欢喜了十字绣墙你值得拥有萌萌哒R改造打卡十字绣十字绣十字绣爱好者十字绣成品家居摆件家居分享,4
别墅8选1别墅别墅装修别墅设计别墅豪宅别墅庭院独栋别墅说说我爱的装修风格好房子看这里设计,5
终于提了辞职编辑半天不知道怎么发出去其实根本没什么终于辞了只是今天还要早起上班离职倒计时27天,1
疯狂动物城这个BGM终于轮到我啦园区很多小细节太好玩了犀牛的帽子长颈鹿的长袜给小型啮齿动物开的小门给仓鼠爬的管道不同大小的充电宝和座椅电影粉丝到园区里会乐疯了吧迪士尼迪士尼乐园上海迪士尼迪士尼攻略迪士尼拍照疯狂动物城朱迪狐尼克,1
从42岁靠社保撑到退休的秘密你知道了吗我多次表达过作为成年人你可以一无所有但是一定要有社保很多时候这是我们最后的体面中年人们请收下这份靠社保苟到退休的指南社保退休提前退休退休生活我的退休慢生活社保缴纳保险保险怎么买保险知识灵活就业缴纳社保深圳社保社保知识社保小知识自费交社保个人交社保社保补缴灵活就业社保社保补贴补贴失业失业日记领取失业金我失业了失业保险金失业补助金失业金中年失业失业保险失业补助金领取社保40504050补贴,1
关于我无业投放娃娃机这件事3哭惹R哭惹R哭惹R跟各位精神股东汇报下情况营收售币924出了33个娃娃算了下刚好够一天的场地费总结喵的因为第一次永这这个售卖系统设置参数的时候不知道系统平台有好多营销方案没一单扣13块的手续费不说还有赠送币太坑了真垃圾,1
日语沉浸式故事分享丼物赞R重点词汇乗⓪装上加入摆放被②戴蒙盖浇座⓪坐見⓪②看作认为当作赞R实用句型①有等等原文丼物天丼勝丼日式盖饭有炸虾盖饭猪排盖饭等等例文箱写真手紙箱子的里面有照片呀信呀等等②或许原文日本店多牛丼或许是在日本也有很多连锁店的牛肉盖饭例文彼話本当他的话也许是真的日语轻松学日语学习打卡日语阅读小语种教育分享努力成为更好的自己零基础学日语优学外语,5
hayday卡通农场每种机器最贵食材12月版月冬季更新新加入食材奶昔这里将有全部的hayday机器最贵食材更加详细的介绍哦这里列表了所有机器可以食材的最贵食材在货架上价格最贵并进行了排序派对R派对R派对R卡通农场hayday卡通农场卡通农场hayday卡通农场三叶hayday三叶卡通农场攻略时隔多年再玩卡通农场卡通农场社区卡通农场社区招新食材卡通农场食材大全,5
导师你的论文怎么是全红的除此之外免费的查重网站还有一R维普国内大型中文期刊文献服务平台应届生可免费查重一次是一个综合性学术资源平台二R超星尔雅超星尔雅app又名学习通应届生可以免费查重一次是一款被广泛应用的学术查重工具之一三R写个论文海量专业论文数据模型100专业人工智能论文团队专科本科研究生MBA博士论文一键生成各高校专业全面覆盖每天提供一次免费查重机会四RPaperyy由超过9000万的学术期刊和学位论文以及一个超过10亿数量的互联网网页数据库组成每天提供一次免费查重机会准确度较高用户评价也不错五R学信网学信网依托中心建立的集高校招生学籍学历毕业生就业信息一体化的大型数据仓库应届生可以免费查重一次是一个专注于学术查重的网站不懂就问有问必答笔记灵感论文写作毕业论文本科毕业论文硕士毕业论文硕士论文本科论文初稿论文初稿毕业论文初稿赶论文初稿论文初稿怎么写论文选题毕业论文选题论文查重论文辅导论文降重论文答辩写论文论文指导毕业论文答辩今天写论文了吗开题报告开题报告模板文献综述文献综述怎么写,1
突然被饭搭子抛弃了该生气吗附后续平时都是4个人一起去吃饭的今天过点了还没人喊吃饭其他同事还问我什么情况我才回头看到他们都不在但是我也只说应该厕所去了后面才知道她们三个人出去吃了说都没和我说一声早说的话我可以点外卖或者和其他同事一起吃的所以我该生气吗聊天记录同事,1
有钱后看自己以前因为钱遭的罪像个小丑那些穷养长大的女孩子都怎么样了举手R举手R红色心形R贫穷造就的心理和精神上的匮乏才是最大的坏处不要把钱看得太重健康和快乐是最重要的东西当自己的收入提高后真的觉得自己以前因为没钱遭的那些罪真的挺小丑的作者Mrv发布时间20231029人生建议深度思考现实烦恼当代年轻人三观存款笔记灵感孩子成长穷养教育贫穷人生,1
原创壁纸首发时来运转夏日滤镜手机壁纸原创壁纸壁纸Ai绘画每日壁纸壁纸分享高清壁纸,5
出生在有钱人家是什么感觉当代读书人父母存款借钱关于借钱婆婆彩礼家庭原生家庭婆媳关系婆媳笔记灵感不懂就问有问必答创作灵感日常生活里的快乐瞬间父母与孩子有钱人,1
062膨胀风手机壁纸布朗熊夜里的梦是白天梦里的梦如此而已种草R种草R种草R种草R种草R种草R本款为两张分别锁屏壁纸桌面壁纸BrownLineTown,5
没有你我怎么活啊那维莱特原神原神枫丹提瓦特工坊原神创作者激励计划,2
终于知道了开蚌直播间珠子都喜欢用勺子装除了容器背景不一样都是吃饭时候的顶灯看起来差好多泪奔珠子是自己买的海水akoya做的戒指,1
金靖她是真的啊笑发财了搞笑还得是金靖导演面前无怯场只有更牛的金靖你完全想不到她会出什么梗王牌对王牌,2
第一次知道南北方人的饭量差距那么大南方孩子一顿吃20个饺子妈妈担心他吃撑着了北方孩子一顿吃20个饺子妈妈担心他饿着南北方饭量差距相差居然那么大难怪大多数北方人又高又壮南北差距饮食差异饭量干饭人,1
华为手机相机专业模式你的华为手机其实就是一台单反哇R大笑R你知道怎么打开华为手机的单反模式吗萌萌哒R看R其实只要打开相机点击专业模式看R哇R就有很多参数可以调节庆祝R萌萌哒R萌萌哒R学会这一招国旗假期出门拍照不求人让我们先来了解一下专业模式的功能吧烟花R烟花R烟花R一测光模式矩阵测光适合大多是场景中样测光适合拍摄人像测光模式逆光舞台看R二iso感光度越高对光线越敏感画面越亮适合光线暗画质越差哇R三s快门速度向右滑动快门越慢适合拍摄夜间车流瀑布三脚架向左滑动越快抓拍运动的物体清单R四曝光补偿向左画面变暗适合逆光夕阳剪影往右越亮适合日系小清新庆祝R五AF自动对焦AFS自动对焦AFC连续自动对焦MF手动对焦向右滑动无限摄影星空风景向左滑动拍摄蜜蜂萌萌哒R六WB白平衡阴片模式荧光模式白炽模式晴天模式手动调节白平衡氛围感照片哇R清单R清单R全景模式流光快门动态照片大光圈看R烟花R以上华为手机照相模式的六个功能你最喜欢哪一个呢庆祝R欢迎评论区交流如果对你有帮助别忘记关注jackson玩数码分享更多你不知道的玩机隐藏小技巧那我们下期见萌萌哒R萌萌哒R萌萌哒R华为華為华为手机手机技巧手机小技巧手机使用小技巧手机摄影技巧手机拍照手機拍照华为手机拍照单反专业模式手机拍照专业模式手机专业模式华为专业模式爱搞机的秦同学小红书视频号Geek小哥哥爱搞机的秦同学小红书视频号视频薯数码薯,4
穷鬼套餐消失了麦当劳的穷鬼套餐怎么没有了最喜欢那个汉堡啦有没有推荐什么好吃的每天都有一点点不知道吃什么嘿嘿害羞R麦当劳穷鬼套餐吃什么今天吃什麼,1
伤害性不高可爱性极高又被小猫咪一脸正经地可爱到了小奶猫萌宠记录猫咪日常金渐屋评论区看看你们的猫,1
和牛啊誰懂啊之前我吃的都是串2串這個只是串不管多少錢我還是會買來吃害羞R既口融化誰懂啊偷笑R大笑RAuroraBukitjalilBazaar我覺得選擇不多可能是因為太早去了笑哭R,1
治愈系插画Al插面治愈系风景我和Al有画说治愈系插画速涂治愈艺术艺术展览周未去哪儿,2
九个技巧送给你坐位体前屈满分不再遥远体测坐位体前屈女初中生,1
施伯雄跟何猷君是不一样的何猷君婚前婚后他都上过不少综艺他是享受上镜的而施伯雄明显不是非常喜欢上镜他应该是为了配合吴千语才愿意上综艺的尬笑施伯雄家里人一贯的作风都比较低调他本人也是因为和女艺人拍拖才何猷君是高高兴兴和老婆一起上综艺一起玩而施伯雄他是来完成未婚妻吴千语派的任务的笑哭,2
30岁可以直接交15年社保坐等退休么30岁可以直接交15年以上的社保坐等退休么笑哭R社保缴纳,1
这是不是韩剧是我们拆腻丝延吉100块钱吃一天真的太香了,5
时光总是匆匆再回首已不是来时的路生命的驿站辗转了一程又一程让我们看淡往事珍惜拥有的期待美好的,5
肩胛骨缝疼痛处理居家锻炼肩胛骨缝疼肩胛骨颈椎颈椎病颈肩酸痛,5
绝绝子苹果手机真的太懂用户啦绝了苹果手机如何一键录音保留证据呢跟着嘉阳设置起来吧新生数码问题求助数码街区由我造苹果手机iPhone手机分享数码达人成长计划數碼達人成長計劃家居薯数码薯薯条小助手视频薯小红书创作助手小红书创作学院小红书视频号数码大玩家,4
木工师傅说剩下的边角料给我打了几个木凳好家伙六个小板凳笑哭R一周七天换着坐还剩一天坐沙发,1
税理士考试上岸谈谈这几年考试经验2016年来日本没有学过日语2018年自学进入大学院会计专业本科数学专业所以没有会计基础2019年生娃大学院两年考了薄记2级2020年带娃同时正式备考税理士2020年簿記2021年簿記消费税年底开始上班上班娃备考石化R2022年固定资产税財務修士免除2023年法人税算比较顺利拿下证书税法都是一次过关自认为自己比较擅长计算并不擅长背诵经验总结1找一家合适的机构学习第一年簿記我是自学的但是考试时发现有部分知识点我买的书上没有出现过主要花钱了更有动力萌萌哒R2消费税是我准备最充分的听前辈说这门虽然量没有法人和所得量大但是很难过所以理论书后面的解释以及国税局上的问题解释都过了一遍3不要害怕税法的理论背着背着感觉就有了害羞R4要有必过的决心每年备考我都从1月开始到8月结束法人税的量确实比想象的还要多但是不想明年再来一次可能还要花钱再报班就督促我每天抓紧所有时间备考是真的辛苦希望大家早日脱离苦海福R,1
从容不迫地躺平小屁股一撅腿腿画个圈小尾巴再一卷还怪讲究呢,5
大家谁能够真正拿捏住这个动作第二次拍了这次拍的发现我的脚反了下次继续死磕到底笑哭R笑哭R笑哭R户外徒步爬山来拍照了户外拍照,1
突然理解了关晓彤那句自己知道好就好知道周一围疯狂接戏只为了给还在谈恋爱时期的朱丹还2000万的时候突然理解了关晓彤那句自己知道好就好所以真正的恋爱脑是周一围吧朱丹周一围爱的修学旅行,2
大萧条的11个社会现象大萧条社会现象社会社会百态历史股市经济,5
学校做番茄冒菜的爷爷成了稀缺人才标题是窗口阿姨的话原封不动记录下来的时候还是觉得很好笑这个冬天吃了多少次番茄冒菜其实我都记不清了只是有一次路过自选麻辣烫窗口发现增加了番茄冒菜的选择所以好奇尝了下结果舌尖碰到了新大陆后来一发不可收拾了酸甜这样的形容都有点片面和无力这个番茄原汤真是熬得很好的每次吃完还会喝光权当原汤解原食所以等候的时候趁没人和窗口阿姨说这个番茄汤做得真是不错我这个冬天都来了好多好多回了希望寒假的时候自己在家能试试不过我觉得不好模仿阿姨说我知道你番茄冒菜五号嘛每次都碰巧给你拿的五号就记住了阿姨后面的话也很好玩她说哎呀别说是你们了做番茄汤的是专门的一个爷爷我每天在窗口里转来转去偷偷看过好几次也没搞明白人家怎么做的反正就是很好吃真是这样上次我来得很早这个阿姨就说今天做番茄汤的那个爷爷请假了早上只做了一点儿就走了看来今天只有你这一碗了我就在想果然是这技多不压人呐掌握一门技术也好学问也罢有总比没有强会总比不会好要是还能做到不可替代让别人想学习嘿您猜怎么着那真是盖了帽了笑哭R最爱麻辣烫大学食堂学校食堂冒菜超好吃的冒菜番茄,1
这玩意真的公平吗带个称出门喝酒我是真服了测评喝酒日常喝酒酒杯智商税真实测评,5
美少女战士头像魔卡少女樱迪士尼公主美少女战士美少女百变小樱手绘头像美少女战士头像优质头像头像,5
日语词汇日语学习日语考研JLPT日语能力考试日语单词日语入门日语口语小语种,4
为什么我买的三金显得这么少啊评论区里大家的三金都很漂亮这个帖子就用来分享自己的三金吧派对R然后希望姐妹们下次买金的时候一定不能冲动看好自己的需求再下手货比三家赞R不要像我一样冲动消费啦,1
古人笔下的大彻大悟你读懂哪一层古人的至高境界快来看看你在哪一重愿余生二分看透三分释怀五分爱自己且停且忘且随风且行且看且从容浪漫生活的记录者心灵成长惊艳到你的句子惊艳千年的古诗词文字的力量茶生活国学智慧读书,5
超好用୨高级小家电日常碎片PLOG好物分享好物推荐居家好物提升幸福感好物,4
同居对象吃饭很没有边界感怎么办还把刚埋完的jiojio搭在饭桌上我家宠物好可爱猫咪日常铲屎官的乐趣,1
假如米加是一款联机游戏米加小镇日常米加小镇小红书创造学院米加小镇剧情米加小镇日常vlog,1
100块在海底捞吃撑隐藏吃法尊嘟太省了吃过那么多顿海底捞还不知道海底捞的隐藏吃法那你就亏大了学会这几个隐藏吃法100块吃垮海底捞不是梦省钱放大招了清水锅底选择一个番茄锅剩下的都选清水锅其余锅底加上秘制调料就能变成自制锅底肥牛响铃卷把响铃打开盖上肥牛再抹点虾滑扔进锅里就可以了泰式柠檬虾滑锅里放虾滑和魔芋丝配上调料把煮好的虾滑舀进去减脂期吃都没问题番茄滑蛋牛肉饭一碗牛肉粒加两个鸡蛋搅拌好倒进番茄锅里再把煮好的滑蛋牛肉倒在米饭里拍黄瓜找服务员要一个装手机的袋子把黄瓜放进去敲碎然后加上调料get一份免费凉菜去了无数次海底捞就为了这些隐藏吃法简直不要太爽带上大学生朋友还能有优惠四舍五入等于不要钱生活小妙招海底捞攻略海底捞隐藏吃法海底捞自制锅底海底捞新吃法笔记灵感海底捞省钱攻略100件恢复能量的小事视频薯日常薯生活薯吃货薯,1
看完楓葉又想看櫻花期待明年的櫻花季拍摄时间2023年3月31日伏见十石舟前两张551000背割堤后两张351420,1
重要的不是礼物是对她的惦记情侣礼物生日礼物闺蜜礼物圣诞节圣诞节礼物,3
波士顿的冬天波士顿的冬天拍照旅游留学生我的随手拍波士顿生活冬天下雪,1
真的很舒服又软糯爱了爱了内裤女生礼物精品蕾丝性感内裤内衣内裤,4
我感觉我遇到了骗几前两天有个友友说要我的V买东西我说你看背景墙她非说那个不上非要我的电话号码我就不干了然后我举报了她一会他又把他的二维码发给我让我扫失望R还问我了没心里就觉得这可能是骗几我真怕扫了她的码我就完了姐妹们也要注意哦防诈骗袜子店舒适内衣推荐,1
没确定关系但是已经亲了三次了我就不该对男女共处一室心存侥幸我的口腔溃疡已经一周了还没好深思熟虑昨天我俩选择去我家做饭吃醋坛子唯一的失算就是他根本没想到独居的我不会做饭他震惊的问我那你平时怎么吃饭呢我波澜不惊吃单位食堂买着吃或者去我爸妈家蹭饭吃现在和你在一块蹭你的吃醋坛子放弃挣扎为了维持我的些许形象我补充到但是我会做面醋坛子眼神中放出光芒我西红柿牛肉面西红柿鸡蛋面红烧牛肉面海带排骨面红烧排骨面麻辣香锅面醋坛子你说的是泡面吧我嗯醋坛子一边玩狗去吧去吧去吧于是我很惬意的在沙发上瘫了将近两个小时你别说醋坛子在厨房里矫健的身姿有那么一瞬间我都觉得自己嫁为人妇了酸菜猪肉炖粉条笋丝炒肉他又给我下了一碗西红柿泡面doge到目前为止我巴不得他就住在我家天天给我做饭他也没有什么抱怨吃完饭也没让我管就把碗都刷了把灶台收拾干净我都错愕了这难道不是我家吗为了答谢他我也点了小蛋糕买了酒恭敬的在客厅挑了个好看的电影把灯光调到了合适的亮度看到醋坛子收拾好坐下我殷勤的凑过去给他锤锤肩毕竟吃人嘴短嘛我刚刚你伟岸的身影真的像我妈醋坛子你要是说像你男朋友我可能会高兴一点说像你老公我现在就起来再给你做一顿由于字数限制我把这篇割开了等我开完会再更吧暧昧爱情crush,1
快哄哄它吧我们的唐老鸭又生气了膨胀手机壁纸高清壁纸手机壁纸唐老鸭迪士尼壁纸高清壁纸全屏壁纸卡通壁纸可爱壁纸膨胀壁纸锁屏壁纸,5
外太空是一个神秘梦幻的新世界地铁轨道内的每一处设计都体现着科技的力量和人类的智慧下一站杰克将会带着我们踏足外太空一起领略宇宙的壮丽景观和无尽迷人之处地铁跑酷地铁跑酷全球环游,5
抱宠头像分享动漫头像萝莉头像可爱头像头像女生头像闺蜜头像情侣头像抱宠情头我爱官方大大求流量爱官方官方大大求热门没流量啦微信头像优质女生头像,5
他不知道单删人会有提醒吗无语死了同年级不同班的一个同学在大群里加了我然后每次和我说完话就把我删了下次有事情再加回来继续问他是不知道我这边能看到他的删除消息吗鄙视R咋地是怕我也像他一样有破事情找他吗微笑R微笑R炸裂无语,1
再也不好心借给别人气垫了昨天店里同事脱妆好心借给她补一下我自己都没怎么用按压粉底液的地方只有一小块今天打开一看直接无语凹下去一大块哭惹R周边也脏脏的只补脸颊那一块用的了这么多嘛下次再也不借了,1
失去你我不甘心別說真心話可惜我的love不是情歌困了Oo別說真心話可惜我的love不是情歌困了Oo,5
日语入门mydaily日常短语日语跟读日语日语轻松学日语学习日语教学零基础学日语日语入门,4
宝妈坐月子11种必吃蔬菜11种禁忌蔬菜宝妈月子里能吃和不能吃的蔬菜都有哪些分不清的月嫂记得收藏起来照着这个清单去买菜月嫂月嫂培训坐月子科学坐月子,1
想知道大家是怎么变白的黄皮的痛谁懂哭惹R真的很想变白趁这个秋冬我要狠狠逆袭我也想穿小吊带啊啊啊求求大家有没有什么变白小妙招啊皱眉R皱眉R皱眉R,1
随便骂毕业三年我断亲了早被骂的狗血淋头微信截图是4月份爸爸找我借钱我拒绝了然后发的消息一直就没回复上周末突然找我我没接后来打听了一下是要借钱前段时间遇到爹味十足的同事撕逼主要是我听她骂我由于我防范意识不足早前说了一些家庭的情况导致这个同事利用这一点攻击贬低我例如我不沟通不照顾别人情绪自私自利爹味太重甚至让我反省为什么我和我父母关系不好以上的攻击我没有任何的回应因为不擅长也不屑于跟这种人没什么可说的除非沟通是为了得到双赢的局面而展开否则双方站在各自的角度都只想证明自己是对的为了维护家庭关系前些年会刻意沟通一下不过我承认自己并不是很擅长嘘寒问暖原生家庭带给我的是偷笑R有问题请自行解决去年又出了一堆烂事我不想再参与其中无时不刻在提醒我你有多烂你不配即使是现在开始尝试收礼物和优秀的人交往那种不配得感却怎么也摆脱不掉原生家庭的伤害借钱断亲出轨家庭伦理沟通摆脱原生家庭自我养成ing重新富养自己,1
妈耶有这么可爱校车我也想去幼稚园又是皮卡丘又是哆啦A梦的我这几百个月的人类也想去上幼稚园了哭惹R哆啦a梦皮卡丘奇奇怪怪可可爱爱可可爱爱在日本的生活,1
史上最淡定打针的孩子一笑而过打针宝宝打针流感疫苗北美生活,1
太搞笑了小猪佩奇小猪佩奇搞笑搞笑幽默搞笑配音爱官方官方大大求热门,2
女生越吃越瘦的五种食物科普女生食物小红书创作助手小红书视频号,5
呆住了但还是会配合妈妈握手太可爱噜人类幼崽日常天使宝宝人类幼崽成长计划人类幼崽可以多可爱大眼萌娃大眼睛宝宝用小红书记录宝宝成长,1
耳机的重要性不亚于心脏起搏器一天都离不开音乐了不听会难受没有你在我有多难熬没有你烦我有多烦恼穿过云层我试着努力向你奔跑爱才送到你却已在别人怀抱ipod拜雅谢兰图二代,4
四合院整体风格统一的前提下又各自千秋四合院的型制规整十分讲究有房子有院子有大门有二门有游廊有私塾有客厅有影壁有库房有厨房大户人家带有私家园林关上大门自成一统站在四合院中环顾中间舒展廊槛曲折有露有藏四合院的神髓就在于一个合字将一个家庭的所有成员合在一起庭院深深深几许只有在这古老的院落中才能感受到这诗一般的意境传统四合院建筑在变化中体现了和谐平衡以梁和柱构成的间是四合院组成的基本单位间组成了单体建筑单体建筑再组成庭院两个或者两个以上的四合院有构成了多种形式的多进四合院建筑组群所谓的多种形式当然不是等量单体建筑的简单堆砌而是相互之间有呼有应有聚有合有大有小有主有次有东有西有里有外一提起四合院人们往往首先想到那幅立体的标准四合院图实际生活在四合院里远远要比所谓标准的更加丰富多彩因此这种整体的和谐在四合院各个方面都能体现出来一座座由前向后成纵深或向左右延伸发展通过墙廊门院庭巷道的链接围合以广阔而深奥的数量显示东方建筑文化的博大精深总之这种组合是有种有机的整体形成恢宏的气势深邃有律聚而不乱分而不散规整中有变化变化中有秩序有一种群体建筑的和谐与平衡四合院四合院设计建筑施工工程预算效果图中式美学上门测量出方案整体规划设计,5
洛克希德星座客机LockheedConstellation航空飞机运输机飞行航拍航空摄影,5
甜妹混剪前几天因为有事没法上线哭惹R流汗R笔记灵感混剪爱官方官方大大求热门没流量啦妍九团队妍祈小农庄玩泥素材,1
年夜饭第十道菜年年有鱼田田100道年夜饭菜谱春节倒计时大年三十餐桌上一定要有的菜,1
一个人在家吃火锅的过程太治愈了对于打工人来说想只有周末的时间才是属于自己的我的北漂生活美食日常一日三餐在家吃火锅火锅美食Vlog,1
Ins视频欣赏73来源Mrsemoceans海缸海水缸海洋珊瑚礁造景,5
米加小镇书店布置教程来啦浪漫生活的记录者米加小镇米加小镇日常vlog米加小镇房间布置少女心游戏安利最近好玩的游戏过家家游戏,4
采儿配音采儿真的我哭死浪漫生活的记录者神印王座圣采儿龙皓晨蓝妍雨叶碗莹怡宝汐瑶唐阮瑶苏悸舞限流限定江念雅陈思彤萧洛汐舞瑶洛婉舞黎洛桐梦楚雅萧念北怡sing沈繁瑶薯队长,2
孕妇眼中的水果怀孕不同阶段水果怎么吃快你的笨蛋老公给你买孕期孕期吃什么孕妇水果,5
玩泥讲恐怖故事希望能火谢谢你们玩泥视频爱上喝水玩泥素材喝水打卡制冰机,5
刚出炉的面包好香啊记得配牛奶吃了甜食会开心iphone壁纸面包脑袋面包店手作面包手机壁纸壁纸分享全屏壁纸送你好看的手机壁纸今日壁纸iphone壁纸氛围感壁纸今日份壁纸能量壁纸,5
有没有一瞬后你秒懂了对方的暗示这几天发高烧全身肌肉酸痛嗓子眼也痛不停地干咳家里老人小孩也都发烧了撑了几天还没好转于是决定去医院看看老人病情比较重一点力气都没躺床上一天没动了于是老婆让我自己去想办法多开点药估计都是流感来到离家近的一家三甲医院发热门诊好家伙人山人海幸好没带老人小孩过来我拖着浑身无力的身躯完成了挂号抽血核酸检测取报告复诊的任务核酸检测提示甲流阳性果然如我所料我就是想来开那个特效药玛巴洛沙韦片的进了诊室我给医生看了报告医生能开那个特效药玛巴洛沙韦么可以的能多开一点么家里老人也病了实在走不动路她跟我一块感染的应该也是甲流不行诶医院规定了只有阳性了才能开一盒拜托了老人发高烧实在不方便走动我恳求他但我已经做好了被拒绝的准备他沉默了一会说道你有没有一天要吃两片可以开两盒的听到他的话我眼睛一亮有的有的我刚好麻烦你给我开两盒好的不过病程录里要记录一笔的就这样的我拿着单子取回了两盒特效药给老人也吃上了感谢这位同行的善意,1
哒不是btd开哦大家蹲蹲公主Iiocey阮婆私信被Iiocey阮婆私信被爱官方官方大大求热门手帐随心配收卡随心配,5
现在的大学生这么卑微了吗支棱起来昂派对R咱们家是从不搞假滴硬气一点只有正品支持验货假一赔十二口西多爱官方别限流妮维雅630美白美白淡斑怎样美白淡斑妮维雅630淡斑焕白精华,4
